"Lower","Upper","Triadic HE","ct","pmax","triad"
990,1000,1.66857565165403,8,0.348223012771159,"8/14/25"
380,480,1.66854186550789,6,0.283532078710418,"8/10/13"
510,170,1.66441827019219,7,0.335655183058573,"15/20/22"
470,840,1.66411517249406,7,0.303747750093462,"10/13/21"
1100,970,1.66403502788048,6,0.309011694018054,"9/17/30"
1050,460,1.66337828669027,6,0.257567762510228,"13/24/31"
610,840,1.66255750900215,6,0.289662966463735,"7/10/16"
630,340,1.6624669575629,8,0.34713478671771,"9/13/16"
1110,300,1.66202772319328,7,0.343851545412413,"11/21/25"
1090,1000,1.66152216784188,7,0.320076157259186,"9/17/30"
0,290,1.65914292191153,5,0.312247715035564,"11/11/13"
310,1170,1.6589641986702,7,0.366602216816222,"15/18/35"
910,390,1.65891777474795,6,0.324521876550235,"7/12/15"
1100,1030,1.65862139943749,6,0.353878490246936,"9/17/31"
540,190,1.6581886714928,7,0.333084872543477,"13/18/20"
370,400,1.6579004457747,6,0.290749790154677,"9/11/14"
210,580,1.65757668790875,6,0.283323445245981,"16/18/25"
160,910,1.65708541141699,7,0.38329933240281,"12/13/22"
830,450,1.65707873378411,6,0.272966182596121,"13/21/27"
330,970,1.65682715668772,7,0.344679269832052,"10/12/21"
670,700,1.65622241312371,7,0.394911250597673,"11/16/24"
580,830,1.65488556940962,6,0.329665170516174,"13/18/29"
1040,930,1.65428003185684,6,0.285959663819736,"11/20/34"
730,270,1.65369195579211,7,0.334448160023394,"15/23/27"
200,720,1.65298939009587,6,0.33769745742874,"17/19/29"
270,350,1.65276418468077,6,0.386183638458031,"12/14/17"
280,720,1.65165298271317,6,0.296595239169744,"5/6/9"
200,550,1.65041278800253,6,0.355625172740794,"17/19/26"
190,530,1.65028986403774,5,0.260029626064432,"17/19/26"
410,500,1.64931898872209,6,0.35185652489676,"7/9/12"
480,1120,1.64869147195653,7,0.288854073079346,"9/12/23"
390,130,1.64865584444086,7,0.36617812175414,"12/15/16"
1030,370,1.64841986157131,7,0.313684870180876,"12/22/27"
400,720,1.64817165255331,6,0.291109356891286,"11/14/21"
970,390,1.64582909471551,7,0.28454304135919,"11/19/24"
950,860,1.6451267781782,7,0.273676652453717,"8/14/23"
520,810,1.64424356006831,5,0.267480284861987,"11/15/24"
1010,1170,1.6442121813142,6,0.386551070444008,"10/18/35"
230,650,1.64315551959732,6,0.370161332790088,"15/17/25"
680,330,1.64314942721238,6,0.353945028383673,"10/15/18"
900,90,1.64284268647029,6,0.305560670933133,"13/22/23"
370,1100,1.64263107466886,7,0.256702309816802,"9/11/21"
160,730,1.64180286445405,7,0.370265158859399,"12/13/20"
400,520,1.64142125457499,7,0.379922535029692,"16/20/27"
1010,400,1.64113822301339,6,0.272464055942596,"11/20/25"
640,230,1.63836680976307,6,0.371411515296775,"9/13/15"
780,630,1.63785173345621,7,0.373712044265477,"7/11/16"
290,0,1.63624110710661,5,0.313632792119447,"11/13/13"
410,640,1.63613279740689,6,0.292987284263834,"7/9/13"
680,680,1.63578015458738,6,0.357362491665217,"10/15/22"
520,300,1.633229280426,7,0.293640926801707,"15/20/24"
990,950,1.63318341726415,7,0.336506043763278,"9/16/28"
1020,450,1.63243739396461,6,0.340433634030436,"11/20/26"
310,820,1.63152319958783,6,0.315720980266781,"15/18/29"
790,120,1.62803427555819,6,0.345767415604593,"10/16/17"
530,0,1.62781715904368,6,0.284410934140762,"11/15/15"
210,310,1.6270175432233,6,0.302414502897665,"14/16/19"
970,310,1.62634051508205,6,0.389731500989732,"12/21/25"
260,840,1.62426685961222,7,0.299335303772586,"12/14/23"
1080,200,1.62388975950734,6,0.30610454497651,"9/17/19"
250,600,1.62371978152396,7,0.373860919749257,"13/15/21"
870,730,1.62289910528762,8,0.322394859462829,"6/10/15"
670,230,1.62266791239507,7,0.377530510579424,"15/22/25"
470,170,1.62185863840348,6,0.368234213939865,"16/21/23"
550,790,1.62177958467582,5,0.282756409815273,"11/15/24"
920,690,1.61981314909928,5,0.325164222887019,"13/22/33"
360,1130,1.61880382558418,6,0.289111594122457,"13/16/31"
820,270,1.61864759091571,7,0.425520608872273,"8/13/15"
460,420,1.61825293821637,6,0.287652305066126,"14/18/23"
260,380,1.61548701641157,6,0.363120734981388,"18/21/26"
560,1010,1.61531989896485,6,0.298293616316842,"13/18/32"
360,920,1.61483308834735,6,0.333888764451242,"13/16/27"
370,650,1.61419182451056,7,0.342851708511789,"16/20/29"
770,680,1.61344312532247,5,0.316699690251461,"9/14/21"
520,240,1.61269362131238,5,0.264315011478235,"11/15/17"
810,1010,1.61253362833654,6,0.331747040050579,"12/19/34"
390,90,1.60915053500268,6,0.369858232764872,"16/20/21"
810,150,1.60893676085738,5,0.346389544821658,"15/24/26"
1080,530,1.60813303244389,7,0.401916722022407,"9/17/23"
590,310,1.60703772310138,6,0.371536163997938,"15/21/25"
360,180,1.60685464551684,6,0.31915223141606,"8/10/11"
370,950,1.60671533609938,6,0.294698418660709,"13/16/28"
430,1080,1.60608369227958,7,0.317937406158302,"11/14/26"
990,10,1.60607494692543,5,0.315069694051682,"9/16/16"
670,1080,1.60588406357395,6,0.372779337538659,"11/16/30"
780,90,1.60215362307277,6,0.311126336411535,"14/22/23"
560,870,1.6009093177485,6,0.250907269261253,"13/18/30"
790,310,1.59858484592288,7,0.305226564985932,"10/16/19"
760,1060,1.59780756437847,6,0.335988070270908,"9/14/26"
840,210,1.59609246516795,6,0.298129193037869,"13/21/24"
540,1060,1.59601531313264,5,0.292360387767015,"14/19/35"
510,1160,1.59392437828046,6,0.346174669776599,"14/19/37"
590,350,1.59279643473377,6,0.349962407374486,"10/14/17"
290,150,1.59016980695142,5,0.298825467326319,"17/20/22"
840,170,1.58965717565192,7,0.291430013299147,"13/21/23"
450,850,1.58662678723252,7,0.442920807396835,"10/13/21"
230,610,1.5860505172371,6,0.305378540125276,"14/16/23"
410,210,1.58557216520126,6,0.320232286541048,"12/15/17"
180,430,1.58493822920497,5,0.280324401815474,"10/11/14"
1110,500,1.58429426428934,6,0.381717367732065,"11/21/28"
170,800,1.57985614040126,5,0.315737089946204,"9/10/16"
930,470,1.57750827595636,6,0.334392131805166,"13/22/29"
1050,390,1.57718896933039,6,0.347135573466131,"13/24/30"
220,420,1.57717496754017,6,0.386928742256944,"16/18/23"
1020,1070,1.57467262210681,5,0.35262714269454,"11/20/37"
630,1080,1.57457875277602,5,0.394021183118725,"9/13/24"
450,1120,1.57330731328232,7,0.437992618512278,"10/13/25"
190,940,1.57323327210298,6,0.321017573181128,"16/18/31"
690,50,1.57189836225735,5,0.377382411607566,"15/22/23"
480,290,1.57069914771041,6,0.324972239421412,"16/21/25"
910,210,1.56611105027754,6,0.311847998218401,"10/17/19"
180,770,1.56537974186463,7,0.445458225104439,"8/9/14"
250,0,1.56334415570477,6,0.293995654401186,"6/7/7"
210,470,1.56221794886089,5,0.296089126336773,"17/19/25"
830,770,1.5621032634421,5,0.290049337309061,"10/16/25"
900,670,1.56159090391195,6,0.296870683697085,"10/17/25"
360,0,1.56120865169995,5,0.276804643973753,"9/11/11"
640,1110,1.55843095566492,6,0.262928506695135,"7/10/19"
490,670,1.55778107442904,7,0.331672042656333,"15/20/29"
320,160,1.55766405940843,5,0.257148307944714,"9/11/12"
520,600,1.5550610511161,7,0.28911510765715,"11/15/21"
260,760,1.5542244949571,6,0.365267115095715,"6/7/11"
330,950,1.55368340240397,7,0.362529166870478,"9/11/19"
580,510,1.55208275103787,5,0.364853676090446,"15/21/28"
270,740,1.55148255217175,7,0.345627603000613,"11/13/20"
770,350,1.54772566829438,6,0.310897470366277,"9/14/17"
1020,1030,1.54702846260118,5,0.358303035165167,"11/20/36"
910,890,1.54419092723085,6,0.384411457635204,"7/12/20"
230,730,1.54024987699717,6,0.425650847739718,"15/17/26"
900,1160,1.53713498475379,5,0.382391602273876,"10/17/33"
550,250,1.53058888235391,6,0.336799825861029,"5/7/8"
940,1080,1.52796089679113,6,0.340614337440443,"4/7/13"
760,320,1.52424573179693,4,0.332392443554976,"9/14/17"
920,420,1.51587676758378,6,0.429293432948321,"13/22/28"
860,1110,1.51467922505255,6,0.340375572344344,"11/18/34"
1200,180,1.51384471810869,5,0.316758359617419,"5/10/11"
500,930,1.50921644921026,6,0.400927850152645,"12/16/27"
860,1130,1.50598351914491,6,0.328902417654077,"8/13/25"
1050,560,1.49753557567199,5,0.325743103596509,"6/11/15"
910,910,1.46067818824423,6,0.367431982653556,"6/10/17"
1200,300,1.45939538872854,6,0.350418978059331,"8/16/19"
410,1120,1.45709279873166,4,0.362110773116762,"7/9/17"
760,140,1.44743556505287,4,0.387675274203688,"9/14/15"
640,680,1.39754474233053,4,0.341144444907707,"13/19/28"
10,10,"8.58442673483381e-05",1,0.999994006606692,"1/1/1"
